timestamp,gold_type,buy_price,sell_price,update_time
2025-02-26 13:58:25,Vàng nữ trang 999.9,8870,9120,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng nữ trang 999,8861,9111,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng nữ trang 9920,8807,9057,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng nữ trang 99,8789,9039,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng 750 (18K),6605,6855,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng 585 (14K),5100,5350,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng 416 (10K),3559,3809,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng PNJ - Phượng Hoàng,9020,9130,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 916 (22K),8114,8364,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 610 (14.6K),5328,5578,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 650 (15.6K),5693,5943,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 680 (16.3K),5967,6217,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 375 (9K),3185,3435,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 333 (8K),2775,3025,Cập nhật ngày: 26/02/2025 13:54
2025-02-27 16:08:35,Vàng miếng SJC 999.9,8890,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Nhẫn Trơn PNJ 999.9,9030,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng Kim Bảo 999.9,9030,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng Phúc Lộc Tài 999.9,9030,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng nữ trang 999.9,8860,9110,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng nữ trang 999,8851,9101,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng nữ trang 9920,8797,9047,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng nữ trang 99,8779,9029,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 750 (18K),6598,6848,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 585 (14K),5094,5344,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 416 (10K),3555,3805,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng PNJ - Phượng Hoàng,9030,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 916 (22K),8105,8355,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 610 (14.6K),5322,5572,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 650 (15.6K),5687,5937,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 680 (16.3K),5960,6210,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 375 (9K),3181,3431,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 333 (8K),2771,3021,Cập nhật ngày: 27/02/2025 10:20
2025-02-28 11:10:05,Vàng miếng SJC 999.9,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Nhẫn Trơn PNJ 999.9,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng Kim Bảo 999.9,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng Phúc Lộc Tài 999.9,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng nữ trang 999.9,8830,9080,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng nữ trang 999,8821,9071,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng nữ trang 9920,8767,9017,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng nữ trang 99,8749,8999,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng 750 (18K),6575,6825,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng 585 (14K),5077,5327,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng 416 (10K),3542,3792,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng PNJ - Phượng Hoàng,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 916 (22K),8077,8327,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 610 (14.6K),5304,5554,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 650 (15.6K),5667,5917,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 680 (16.3K),5939,6189,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 375 (9K),3170,3420,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 333 (8K),2761,3011,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 16:08:04,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 750 (18K),6553,6803,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 585 (14K),5059,5309,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 416 (10K),3530,3780,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 916 (22K),8050,8300,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 375 (9K),3159,3409,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 333 (8K),2752,3002,Cập nhật ngày: 28/02/2025 11:25
2025-03-01 11:09:22,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 750 (18K),6553,6803,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 585 (14K),5059,5309,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 416 (10K),3530,3780,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 916 (22K),8050,8300,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 375 (9K),3159,3409,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 333 (8K),2752,3002,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng 750 (18K),6553,6803,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng 585 (14K),5059,5309,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng 416 (10K),3530,3780,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 916 (22K),8050,8300,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 375 (9K),3159,3409,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 333 (8K),2752,3002,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 750 (18K),6553,6803,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 585 (14K),5059,5309,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 416 (10K),3530,3780,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 916 (22K),8050,8300,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 375 (9K),3159,3409,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 333 (8K),2752,3002,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 750 (18K),6553,6803,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 585 (14K),5059,5309,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 416 (10K),3530,3780,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 916 (22K),8050,8300,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 375 (9K),3159,3409,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 333 (8K),2752,3002,Cập nhật ngày: 01/03/2025 08:00
2025-03-03 11:11:25,Vàng miếng SJC 999.9,8900,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Nhẫn Trơn PNJ 999.9,9000,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng Kim Bảo 999.9,9000,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng Phúc Lộc Tài 999.9,9000,9050,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng nữ trang 999.9,8840,9090,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng nữ trang 999,8831,9081,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng nữ trang 9920,8777,9027,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng nữ trang 99,8759,9009,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 750 (18K),6583,6833,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 585 (14K),5083,5333,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 416 (10K),3546,3796,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng PNJ - Phượng Hoàng,9000,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 916 (22K),8086,8336,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 610 (14.6K),5310,5560,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 650 (15.6K),5674,5924,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 680 (16.3K),5946,6196,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 375 (9K),3174,3424,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 333 (8K),2765,3015,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng miếng SJC 999.9,8900,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Nhẫn Trơn PNJ 999.9,9000,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng Kim Bảo 999.9,9000,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng Phúc Lộc Tài 999.9,9000,9050,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng nữ trang 999.9,8840,9090,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng nữ trang 999,8831,9081,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng nữ trang 9920,8777,9027,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng nữ trang 99,8759,9009,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng 750 (18K),6583,6833,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng 585 (14K),5083,5333,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng 416 (10K),3546,3796,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng PNJ - Phượng Hoàng,9000,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng 916 (22K),8086,8336,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng 610 (14.6K),5310,5560,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng 650 (15.6K),5674,5924,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng 680 (16.3K),5946,6196,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng 375 (9K),3174,3424,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 16:09:41,Vàng 333 (8K),2765,3015,Cập nhật ngày: 03/03/2025 08:34
2025-03-04 11:09:52,Vàng miếng SJC 999.9,8960,9160,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Nhẫn Trơn PNJ 999.9,9100,9210,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng Kim Bảo 999.9,9100,9210,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng Phúc Lộc Tài 999.9,9100,9210,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng nữ trang 999.9,8950,9200,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng nữ trang 999,8941,9191,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng nữ trang 9920,8886,9136,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng nữ trang 99,8868,9118,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng 750 (18K),6665,6915,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng 585 (14K),5147,5397,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng 416 (10K),3592,3842,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng PNJ - Phượng Hoàng,9100,9210,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng 916 (22K),8187,8437,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng 610 (14.6K),5377,5627,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng 650 (15.6K),5745,5995,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng 680 (16.3K),6021,6271,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng 375 (9K),3215,3465,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 11:09:52,Vàng 333 (8K),2801,3051,Cập nhật ngày: 04/03/2025 09:29
2025-03-04 16:08:28,Vàng miếng SJC 999.9,9010,9210,Cập nhật ngày: 04/03/2025 15:02
2025-03-04 16:08:28,Nhẫn Trơn PNJ 999.9,9130,9250,Cập nhật ngày: 04/03/2025 15:02
2025-03-04 16:08:28,Vàng Kim Bảo 999.9,9130,9250,Cập nhật ngày: 04/03/2025 15:02
